id;clusters_0;clusters_1
pub.1125817492;3;2
pub.1125817872;3;2
pub.1125818271;3;2
pub.1125818273;3;2
pub.1125818823;3;2
pub.1125820003;3;2
pub.1125821506;161;2
pub.1125822642;436;14
pub.1125823092;3;2
pub.1125824215;9;8
pub.1125825422;22;18
pub.1125827519;120;76
pub.1125827923;36;27
pub.1125827959;15;12
pub.1125828243;9;8
pub.1125828513;3;2
pub.1125828559;3;2
pub.1125829111;74;50
pub.1125830341;36;27
pub.1125831402;3;2
pub.1125832475;3;2
pub.1125833768;3;2
pub.1125834476;33;25
pub.1125836018;3;2
pub.1125838072;344;17
pub.1125841982;3;2
pub.1125842059;3;2
pub.1125855329;3;2
pub.1125855618;3;2
pub.1125855623;93;3
pub.1125857605;36;27
pub.1125858804;3;2
pub.1125885030;3;2
pub.1125895468;3;2
pub.1125895640;3;2
pub.1125895772;3;2
pub.1125895997;56;40
pub.1125896220;22;18
pub.1125897235;3;2
pub.1125899757;3;2
pub.1125901051;3;2
pub.1125901832;36;27
pub.1125831014;84;57
pub.1125833487;4;3
pub.1125835230;3;2
pub.1125836122;4;3
pub.1125836701;887;581
pub.1125837219;3;2
pub.1125837274;84;57
pub.1125837304;3;2
pub.1125837533;3;2
pub.1125838153;3;2
pub.1125838972;110;61
pub.1125839183;9;8
pub.1125841355;170;110
pub.1125841378;3;2
pub.1125841382;74;50
pub.1125841805;3;2
pub.1125842054;1950;2
pub.1125854191;15;12
pub.1125855793;1951;27
pub.1125856185;3;2
pub.1125856254;74;50
pub.1125858045;3;2
pub.1125858677;102;68
pub.1125859146;49;2
pub.1125880794;112;26
pub.1125894041;3;2
pub.1125894435;127;80
pub.1125894455;6;5
pub.1125894639;3;2
pub.1125895844;3;2
pub.1125896847;3;2
pub.1125898983;161;2
pub.1125899065;3;2
pub.1125899541;20;3
pub.1125899716;3;2
pub.1125902086;1593;1063
pub.1125902098;3;2
pub.1125903176;3;2
pub.1125904392;6;5
pub.1125905152;141;40
pub.1125905186;3;2
pub.1125905214;49;2
pub.1125907203;6;5
pub.1125920569;3;2
pub.1125920622;3;2
pub.1125921566;3;2
pub.1125922027;220;140
pub.1125922401;161;2
pub.1125922491;9;8
pub.1125924175;3;2
pub.1125924245;3;2
pub.1125925175;127;80
pub.1125925302;3;2
pub.1125925370;3;2
pub.1125925764;3;2
pub.1125925819;22;18
pub.1125925824;3;2
pub.1125925921;139;26
pub.1125925927;56;40
pub.1125929143;3;2
pub.1125929254;48;34
pub.1125929275;22;18
pub.1125933855;3;2
pub.1125933856;3;2
pub.1125941897;56;40
pub.1125942769;3;2
pub.1125943420;3;2
pub.1125943434;3;2
pub.1125943751;161;2
pub.1125943875;3;2
pub.1125943954;3;2
pub.1125943990;3;2
pub.1125944052;1952;8
pub.1125944137;3;2
pub.1125944410;3;2
pub.1125945134;3;2
pub.1125945877;5;4
pub.1125945981;3;2
pub.1125947131;47;21
pub.1125947148;3;2
pub.1125947281;56;40
pub.1125947343;22;18
pub.1125947725;3;2
pub.1125948924;3;2
pub.1125949837;50;18
pub.1125950611;26;4
pub.1125951152;3;2
pub.1125951212;3;2
pub.1125951790;3;2
pub.1125817056;5;4
pub.1125817826;0;0
pub.1125824433;4;3
pub.1125825355;3;2
pub.1125825466;1953;1329
pub.1125825564;3;2
pub.1125829661;3;2
pub.1125829779;362;238
pub.1125831156;44;2
pub.1125831328;81;15
pub.1125831555;9;8
pub.1125832416;4;3
pub.1125834254;22;18
pub.1125834860;56;40
pub.1125836218;1144;749
pub.1125836829;49;2
pub.1125836860;56;40
pub.1125837115;91;62
pub.1125837451;5;4
pub.1125839397;1954;2
pub.1125841358;170;110
pub.1125851628;6;5
pub.1125854225;28;22
pub.1125855609;30;23
pub.1125855617;3;2
pub.1125857614;3;2
pub.1125858036;3;2
pub.1125858794;36;27
pub.1125858806;64;44
pub.1125865756;5;4
pub.1125880555;3;2
pub.1125884502;49;2
pub.1125893382;3;2
pub.1125895321;3;2
pub.1125897611;47;21
pub.1125900705;3;2
pub.1125901075;0;0
pub.1125902446;3;2
pub.1125902683;3;2
pub.1125903078;47;21
pub.1125903476;3;2
pub.1125905224;175;25
pub.1125907122;3;2
pub.1125907775;49;2
pub.1125922392;112;26
pub.1125922492;3;2
pub.1125924853;36;27
pub.1125924879;3;2
pub.1125925913;3;2
pub.1125929468;3;2
pub.1125930913;9;8
pub.1125934985;3;2
pub.1125942646;50;18
pub.1125943268;3;2
pub.1125943363;3;2
pub.1125943677;74;50
pub.1125945234;34;26
pub.1125945468;3;2
pub.1125945998;84;57
pub.1125946021;13;4
pub.1125946802;3;2
pub.1125947335;50;18
pub.1125947672;3;2
pub.1125947755;3;2
pub.1125947926;3;2
pub.1125948466;1955;1330
pub.1125948487;3;2
pub.1125948586;36;27
pub.1125948872;56;40
pub.1125949138;146;2
pub.1125950883;3;2
pub.1125951714;3;2
pub.1125952634;3;2
pub.1125953845;3;2
pub.1125953967;3;2
pub.1125955779;3;2
pub.1125956774;9;8
pub.1125957121;3;2
pub.1125958251;3;2
pub.1125958399;3;2
pub.1125959216;49;2
pub.1125959273;36;27
pub.1125968974;3;2
pub.1125973460;3;2
pub.1125975069;36;27
pub.1125977239;3;2
pub.1125978922;36;27
pub.1125981427;34;26
pub.1125984865;49;2
pub.1125986071;3;2
pub.1125986456;44;2
pub.1125987945;1956;1331
pub.1125995370;32;12
pub.1125996533;3;2
pub.1125996963;9;8
pub.1125997954;35;13
pub.1125999296;3;2
pub.1126001237;9;8
pub.1126004716;3;2
pub.1125816276;3;2
pub.1125817108;3;2
pub.1125817307;181;117
pub.1125817975;3;2
pub.1125818120;1957;1332
pub.1125818233;49;2
pub.1125822284;21;17
pub.1125822650;93;3
pub.1125822863;161;2
pub.1125823278;3;2
pub.1125824014;3;2
pub.1125827485;3;2
pub.1125828521;5;4
pub.1125828728;37;28
pub.1125829125;122;5
pub.1125829851;3;2
pub.1125829862;4;3
pub.1125829903;9;8
pub.1125830382;3;2
pub.1125831006;3;2
pub.1125832017;3;2
pub.1125832428;1958;1333
pub.1125832589;20;3
pub.1125833147;3;2
pub.1125833937;3;2
pub.1125834462;319;209
pub.1125835251;3;2
pub.1125837257;3;2
pub.1125837295;3;2
pub.1125837852;574;2
pub.1125839090;1959;2
pub.1125839152;3;2
pub.1125839308;3;2
pub.1125841095;36;27
pub.1125841298;168;69
pub.1125841337;1960;1334
pub.1125841365;3;2
pub.1125841541;1961;1335
pub.1125841803;3;2
pub.1125841865;3;2
pub.1125857174;175;25
pub.1125857820;20;3
pub.1125858032;3;2
pub.1125858038;5;4
pub.1125858043;36;27
pub.1125858048;1962;1336
pub.1125858081;3;2
pub.1125858793;3;2
pub.1125858803;56;40
pub.1125859867;98;10
pub.1125893072;36;27
pub.1125893558;3;2
pub.1125897450;56;40
pub.1125898418;3;2
pub.1125898427;3;2
pub.1125899022;0;0
pub.1125899439;3;2
pub.1125900192;3;2
pub.1125901820;3;2
pub.1125903779;3;2
pub.1125904492;6;5
pub.1125904947;21;17
pub.1125907388;1963;1337
pub.1125917395;9;8
pub.1125920623;3;2
pub.1125921565;3;2
pub.1125924237;34;26
pub.1125924282;88;61
pub.1125924877;6;5
pub.1125925105;3;2
pub.1125925269;146;2
pub.1125925928;3;2
pub.1125925932;3;2
pub.1125925935;1964;1338
pub.1125842060;36;27
pub.1125851626;9;8
pub.1125854186;68;47
pub.1125854241;32;12
pub.1125855980;56;40
pub.1125856107;146;2
pub.1125856426;1337;2
pub.1125857819;56;40
pub.1125858800;130;2
pub.1125866256;22;18
pub.1125884520;5;4
pub.1125893221;131;67
pub.1125894782;74;50
pub.1125894842;3;2
pub.1125896089;99;25
pub.1125897213;3;2
pub.1125898761;3;2
pub.1125899533;6;5
pub.1125902320;3;2
pub.1125904035;3;2
pub.1125904215;3;2
pub.1125904439;3;2
pub.1125905130;3;2
pub.1125908669;56;40
pub.1125920572;3;2
pub.1125920573;3;2
pub.1125921123;171;63
pub.1125921202;20;3
pub.1125921655;9;8
pub.1125921849;3;2
pub.1125922104;56;40
pub.1125922396;9;8
pub.1125922410;148;95
pub.1125922493;3;2
pub.1125922495;49;2
pub.1125922537;25;20
pub.1125922547;3;2
pub.1125923074;3;2
pub.1125923267;175;25
pub.1125924170;3;2
pub.1125924846;1965;1339
pub.1125925268;9;8
pub.1125925272;3;2
pub.1125925301;3;2
pub.1125925307;9;8
pub.1125925363;3;2
pub.1125928754;36;27
pub.1125929139;3;2
pub.1125929204;47;21
pub.1125943166;3;2
pub.1125944181;37;28
pub.1125944452;3;2
pub.1125945207;3;2
pub.1125946350;3;2
pub.1125946758;22;18
pub.1125947743;47;21
pub.1125947944;9;8
pub.1125948009;29;4
pub.1125948677;3;2
pub.1125948979;1192;2
pub.1125949323;3;2
pub.1125949334;3;2
pub.1125949931;3;2
pub.1125950824;3;2
pub.1125950922;780;2
pub.1125951338;3;2
pub.1125951795;49;2
pub.1125952949;5;4
pub.1125953179;3;2
pub.1125954424;3;2
pub.1125954596;3;2
pub.1125954639;6;5
pub.1125954684;161;2
pub.1125956123;3;2
pub.1125957840;9;8
pub.1125957860;3;2
pub.1125958109;3;2
pub.1125959211;6;5
pub.1125959290;524;21
pub.1125964449;3;2
pub.1125968941;3;2
pub.1125968977;3;2
pub.1125969031;3;2
pub.1125969120;3;2
pub.1125971972;3;2
pub.1125973568;4;3
pub.1125974241;0;0
pub.1125975046;3;2
pub.1125976522;28;22
pub.1125977497;3;2
pub.1125979798;74;50
pub.1125981389;3;2
pub.1125981866;4;3
pub.1125984172;3;2
pub.1125984299;102;68
pub.1125988245;3;2
pub.1125990074;6;5
pub.1125992039;3;2
pub.1125995082;3;2
pub.1125997755;1966;1340
pub.1125997811;5;4
pub.1125999677;3;2
pub.1126002590;3;2
pub.1126003273;161;2
pub.1126003901;3;2
pub.1126006561;3;2
pub.1126008729;33;25
pub.1126009166;62;32
pub.1126009469;3;2
pub.1126010016;3;2
pub.1126010037;34;26
pub.1126010538;3;2
pub.1126011971;3;2
pub.1126013005;4;3
pub.1126013018;56;40
pub.1125858029;3;2
pub.1125858031;362;238
pub.1125858795;36;27
pub.1125858799;3;2
pub.1125859892;4;3
pub.1125895421;25;20
pub.1125895503;36;27
pub.1125898731;3;2
pub.1125899906;56;40
pub.1125900460;3;2
pub.1125901093;22;18
pub.1125901379;22;18
pub.1125904055;170;110
pub.1125908022;3;2
pub.1125920571;3;2
pub.1125920624;3;2
pub.1125921122;3;2
pub.1125922004;3;2
pub.1125922501;36;27
pub.1125922890;3;2
pub.1125924336;3;2
pub.1125925297;3;2
pub.1125925305;50;18
pub.1125925306;3;2
pub.1125925774;1967;1341
pub.1125925823;22;18
pub.1125925920;3;2
pub.1125929207;3;2
pub.1125934548;3;2
pub.1125941681;3;2
pub.1125942679;3;2
pub.1125943091;3;2
pub.1125944146;1968;27
pub.1125944578;9;8
pub.1125944967;44;2
pub.1125946239;1969;1342
pub.1125946335;3;2
pub.1125946834;122;5
pub.1125946979;3;2
pub.1125947244;3;2
pub.1125947332;3;2
pub.1125947803;3;2
pub.1125948138;3;2
pub.1125948798;68;47
pub.1125948998;3;2
pub.1125949012;3;2
pub.1125949187;1970;1343
pub.1125949894;35;13
pub.1125950019;1173;765
pub.1125950623;3;2
pub.1125951750;112;26
pub.1125951946;50;18
pub.1125952154;49;2
pub.1125952748;3;2
pub.1125953431;3;2
pub.1125953732;3;2
pub.1125954885;1971;1344
pub.1125955664;3;2
pub.1125956839;5;4
pub.1125956996;3;2
pub.1125958249;49;2
pub.1125958441;3;2
pub.1125958590;44;2
pub.1125969127;648;423
pub.1125969166;49;2
pub.1125973590;36;27
pub.1125974358;25;20
pub.1125975387;3;2
pub.1125976614;130;2
pub.1125977365;4;3
pub.1125977960;4;3
pub.1125979543;22;18
pub.1125979795;24;18
pub.1125980732;3;2
pub.1125981161;3;2
pub.1125981507;3;2
pub.1125983585;3;2
pub.1125983759;3;2
pub.1125984733;13;4
pub.1125987086;102;68
pub.1125987638;5;4
pub.1125989293;3;2
pub.1125993960;3;2
pub.1125994777;3;2
pub.1125994910;3;2
pub.1125998730;3;2
pub.1125998754;3;2
pub.1126000249;3;2
pub.1126003631;141;40
pub.1126006695;12;10
pub.1126007400;3;2
pub.1126007590;3;2
pub.1126009549;3;2
pub.1126009700;3;2
pub.1126012201;5;4
pub.1125858035;3;2
pub.1125893056;3;2
pub.1125893541;36;27
pub.1125895024;3;2
pub.1125895124;56;40
pub.1125895287;3;2
pub.1125896861;4;3
pub.1125897135;12;10
pub.1125898020;57;38
pub.1125898713;1972;1345
pub.1125901299;3;2
pub.1125901801;3;2
pub.1125901811;3;2
pub.1125902456;56;40
pub.1125904258;3;2
pub.1125904500;3;2
pub.1125914725;1973;1346
pub.1125922252;22;18
pub.1125922405;348;57
pub.1125922892;112;26
pub.1125923075;3;2
pub.1125924230;77;2
pub.1125925109;3;2
pub.1125925196;3;2
pub.1125925300;3;2
pub.1125925308;3;2
pub.1125925313;3;2
pub.1125925926;3;2
pub.1125929467;3;2
pub.1125932281;1974;1347
pub.1125942471;1975;1348
pub.1125942580;3;2
pub.1125943009;36;27
pub.1125943024;3;2
pub.1125943102;3;2
pub.1125943747;5;4
pub.1125944139;3;2
pub.1125945244;3;2
pub.1125945385;146;2
pub.1125946963;102;68
pub.1125948209;3;2
pub.1125948957;3;2
pub.1125949456;3;2
pub.1125949536;34;26
pub.1125949884;36;27
pub.1125950034;3;2
pub.1125950061;3;2
pub.1125950351;3;2
pub.1125950586;3;2
pub.1125950998;3;2
pub.1125951785;3;2
pub.1125952460;56;40
pub.1125952583;3;2
pub.1125952605;3;2
pub.1125953451;3;2
pub.1125953994;3;2
pub.1125954483;3;2
pub.1125956560;56;40
pub.1125957048;22;18
pub.1125958248;1976;1349
pub.1125963539;3;2
pub.1125969141;3;2
pub.1125969254;3;2
pub.1125973464;3;2
pub.1125973592;3;2
pub.1125973862;3;2
pub.1125974111;4;3
pub.1125975738;23;19
pub.1125977281;175;25
pub.1125977804;56;40
pub.1125978101;3;2
pub.1125980335;3;2
pub.1125985038;5;4
pub.1125986711;115;43
pub.1125987956;1977;1350
pub.1125988568;3;2
pub.1125989235;36;27
pub.1125989534;3;2
pub.1125994352;3;2
pub.1125995017;722;2
pub.1125996313;3;2
pub.1125996487;12;10
pub.1126001175;0;0
pub.1126003087;4;3
pub.1126004864;41;4
pub.1126005067;29;4
pub.1126007426;3;2
pub.1126008901;56;40
pub.1126008994;170;110
pub.1126009843;84;57
pub.1126010492;30;23
pub.1126010503;3;2
pub.1126010745;84;57
pub.1126011160;3;2
pub.1126011276;33;25
pub.1126011506;4;3
pub.1125898678;3;2
pub.1125899173;79;54
pub.1125899480;127;80
pub.1125900087;85;58
pub.1125900288;3;2
pub.1125901420;3;2
pub.1125902010;4;3
pub.1125903093;3;2
pub.1125903130;3;2
pub.1125905195;15;12
pub.1125905359;3;2
pub.1125908905;9;8
pub.1125921614;62;32
pub.1125922049;3;2
pub.1125922498;3;2
pub.1125922893;36;27
pub.1125923064;77;2
pub.1125923265;175;25
pub.1125924267;65;23
pub.1125924275;3;2
pub.1125925273;3;2
pub.1125925766;3;2
pub.1125925929;3;2
pub.1125929140;3;2
pub.1125932730;36;27
pub.1125941441;3;2
pub.1125942059;3;2
pub.1125942131;3;2
pub.1125942232;1197;780
pub.1125942377;36;27
pub.1125943479;3;2
pub.1125945123;3;2
pub.1125945428;9;8
pub.1125946304;3;2
pub.1125947019;3;2
pub.1125947809;68;47
pub.1125949139;34;26
pub.1125949305;3;2
pub.1125949566;25;20
pub.1125949940;175;25
pub.1125950372;49;2
pub.1125952261;3;2
pub.1125952290;3;2
pub.1125952298;780;2
pub.1125952733;3;2
pub.1125952832;3;2
pub.1125952906;3;2
pub.1125953481;3;2
pub.1125954329;3;2
pub.1125954934;3;2
pub.1125955551;56;40
pub.1125955862;20;3
pub.1125956054;3;2
pub.1125956347;5;4
pub.1125956987;56;40
pub.1125957646;161;2
pub.1125958041;6;5
pub.1125969151;36;27
pub.1125969170;1978;1351
pub.1125980165;161;2
pub.1125981130;3;2
pub.1125981487;3;2
pub.1125985081;3;2
pub.1125986518;3;2
pub.1125988525;3;2
pub.1125990712;3;2
pub.1125991805;4;3
pub.1125992775;1979;1352
pub.1125994049;3;2
pub.1125994857;12;10
pub.1125995618;3;2
pub.1125996222;1980;1353
pub.1125996794;3;2
pub.1125997754;1981;1354
pub.1126000528;3;2
pub.1126002121;3;2
pub.1126002967;56;40
pub.1126003459;3;2
pub.1126004708;9;8
pub.1126005102;84;57
pub.1126005587;49;2
pub.1126006442;3;2
pub.1126006848;3;2
pub.1126007455;3;2
pub.1126009336;74;50
pub.1126009407;1659;1110
pub.1126010458;197;125
pub.1126010556;3;2
pub.1126010923;33;25
pub.1126011123;3;2
pub.1125903969;22;18
pub.1125904892;3;2
pub.1125904916;3;2
pub.1125917295;3;2
pub.1125920570;3;2
pub.1125921962;130;2
pub.1125921973;3;2
pub.1125922496;49;2
pub.1125922497;3;2
pub.1125922895;127;80
pub.1125924256;3;2
pub.1125925084;3;2
pub.1125925283;3;2
pub.1125925296;3;2
pub.1125925362;110;61
pub.1125929141;3;2
pub.1125933854;3;2
pub.1125934987;3;2
pub.1125941559;5;4
pub.1125943839;3;2
pub.1125944620;3;2
pub.1125945238;5;4
pub.1125947650;3;2
pub.1125947807;21;17
pub.1125948070;20;3
pub.1125948803;3;2
pub.1125949183;36;27
pub.1125951168;20;3
pub.1125951333;3;2
pub.1125951431;3;2
pub.1125952486;3;2
pub.1125952771;30;23
pub.1125952820;3;2
pub.1125953911;25;20
pub.1125955149;0;0
pub.1125955305;77;2
pub.1125957241;3;2
pub.1125957328;6;5
pub.1125957943;3;2
pub.1125958250;58;41
pub.1125958589;1982;2
pub.1125959248;3;2
pub.1125969244;3;2
pub.1125973611;3;2
pub.1125975293;56;40
pub.1125975482;3;2
pub.1125976493;146;2
pub.1125976852;141;40
pub.1125979266;3;2
pub.1125979415;56;40
pub.1125979693;3;2
pub.1125980711;3;2
pub.1125982691;9;8
pub.1125982936;3;2
pub.1125986514;36;27
pub.1125986993;49;2
pub.1125987043;3;2
pub.1125988209;3;2
pub.1125988559;3;2
pub.1125991227;3;2
pub.1125992278;3;2
pub.1125993311;146;2
pub.1125994193;3;2
pub.1125996089;84;57
pub.1125996221;3;2
pub.1125996849;1983;1355
pub.1125998125;3;2
pub.1125998193;9;8
pub.1126000172;3;2
pub.1126000336;3;2
pub.1126000481;3;2
pub.1126001012;3;2
pub.1126004081;3;2
pub.1126005066;41;4
pub.1126006863;3;2
pub.1126010210;36;27
pub.1126010681;100;66
pub.1126011145;3;2
pub.1126011409;1984;1356
pub.1126012686;56;40
pub.1126013190;22;18
pub.1126013197;3;2
pub.1126013290;3;2
pub.1126015647;3;2
pub.1126017081;220;140
pub.1126019738;77;2
pub.1126020098;112;26
pub.1126020340;3;2
pub.1126021292;3;2
pub.1126021733;18;15
pub.1126024287;56;40
pub.1126024338;3;2
pub.1125924227;3;2
pub.1125924277;3;2
pub.1125925271;3;2
pub.1125925299;1;0
pub.1125925311;3;2
pub.1125925924;36;27
pub.1125925930;3;2
pub.1125929177;46;33
pub.1125933852;3;2
pub.1125942434;3;2
pub.1125942781;3;2
pub.1125942890;22;18
pub.1125945508;3;2
pub.1125945828;0;0
pub.1125946440;36;27
pub.1125946868;122;5
pub.1125947451;3;2
pub.1125947666;3;2
pub.1125947749;36;27
pub.1125948092;3;2
pub.1125948420;3;2
pub.1125949091;59;42
pub.1125949503;3;2
pub.1125949744;1985;1357
pub.1125951073;3;2
pub.1125951236;3;2
pub.1125951500;3;2
pub.1125952590;3;2
pub.1125953590;3;2
pub.1125954452;3;2
pub.1125955382;1986;1358
pub.1125956034;0;0
pub.1125957218;77;2
pub.1125958227;36;27
pub.1125958400;3;2
pub.1125958414;2;1
pub.1125958550;84;57
pub.1125959245;54;38
pub.1125959288;68;47
pub.1125969045;56;40
pub.1125969121;25;20
pub.1125969246;50;18
pub.1125973457;3;2
pub.1125975333;146;2
pub.1125975496;130;2
pub.1125975630;3;2
pub.1125975734;3;2
pub.1125976814;3;2
pub.1125977229;34;26
pub.1125979993;3;2
pub.1125980179;3;2
pub.1125980342;3;2
pub.1125981810;146;2
pub.1125981954;3;2
pub.1125983880;3;2
pub.1125984266;5;4
pub.1125984392;141;40
pub.1125986052;34;26
pub.1125988112;3;2
pub.1125989266;22;18
pub.1125991445;3;2
pub.1125991536;3;2
pub.1125993556;26;4
pub.1125994194;3;2
pub.1125995633;119;57
pub.1125997848;3;2
pub.1126000228;5;4
pub.1126000892;3;2
pub.1126003980;175;25
pub.1126005214;175;25
pub.1126006933;26;4
pub.1126007554;3;2
pub.1126009281;22;18
pub.1126010735;77;2
pub.1126011926;175;25
pub.1126013256;84;57
pub.1126013782;56;40
pub.1126014903;3;2
pub.1126016408;74;50
pub.1126018370;3;2
pub.1126018537;141;40
pub.1126018899;9;8
pub.1126019999;74;50
pub.1126020127;3;2
pub.1126020192;3;2
pub.1126021605;3;2
pub.1126021775;64;44
pub.1126023552;3;2
pub.1126023818;3;2
pub.1126024180;3;2
pub.1126025034;36;27
pub.1126025484;3;2
pub.1126046326;77;2
pub.1126047383;36;27
pub.1126047811;3;2
pub.1126050053;56;40
pub.1126050557;50;18
pub.1126050785;1183;2
pub.1126051380;3;2
pub.1125929466;3;2
pub.1125933857;49;2
pub.1125941717;21;17
pub.1125942263;47;21
pub.1125942366;161;2
pub.1125944148;50;18
pub.1125944493;47;21
pub.1125945403;11;9
pub.1125945667;77;2
pub.1125945688;127;80
pub.1125946588;3;2
pub.1125947606;3;2
pub.1125948210;3;2
pub.1125950209;9;8
pub.1125950356;96;53
pub.1125951648;102;68
pub.1125951725;20;3
pub.1125951865;0;0
pub.1125952372;1522;1010
pub.1125953298;3;2
pub.1125953352;3;2
pub.1125953901;3;2
pub.1125954015;3;2
pub.1125955201;6;5
pub.1125955795;3;2
pub.1125956005;126;36
pub.1125958224;112;26
pub.1125958415;3;2
pub.1125959289;20;3
pub.1125962527;36;27
pub.1125969084;3;2
pub.1125969085;49;2
pub.1125969169;1987;1359
pub.1125973461;3;2
pub.1125973463;4;3
pub.1125973465;20;3
pub.1125973593;9;8
pub.1125974042;146;2
pub.1125976125;3;2
pub.1125976686;246;2
pub.1125977338;146;2
pub.1125977998;3;2
pub.1125979216;1988;1360
pub.1125979300;49;2
pub.1125979832;3;2
pub.1125980051;3;2
pub.1125981833;3;2
pub.1125981863;3;2
pub.1125981932;24;18
pub.1125982251;3;2
pub.1125990230;5;4
pub.1125990264;220;140
pub.1125991046;3;2
pub.1125991306;381;2
pub.1125993460;10;5
pub.1125994639;962;624
pub.1125996450;1989;1361
pub.1125997533;146;2
pub.1125999000;3;2
pub.1125999504;3;2
pub.1125999884;3;2
pub.1126000161;3;2
pub.1126001721;3;2
pub.1126003478;4;3
pub.1126003880;74;50
pub.1126004217;3;2
pub.1126005063;119;57
pub.1126005851;59;42
pub.1126006460;3;2
pub.1126007256;161;2
pub.1126007481;5;4
pub.1126008501;29;4
pub.1126009379;3;2
pub.1126010181;68;47
pub.1126010911;3;2
pub.1126011463;3;2
pub.1126011825;56;40
pub.1126012510;47;21
pub.1126012823;1990;1362
pub.1125951975;3;2
pub.1125952501;3;2
pub.1125953411;3;2
pub.1125955015;20;3
pub.1125956464;3;2
pub.1125956690;0;0
pub.1125957499;146;2
pub.1125957904;36;27
pub.1125958341;36;27
pub.1125958447;138;88
pub.1125974959;3;2
pub.1125976382;3;2
pub.1125976547;3;2
pub.1125976600;3;2
pub.1125976695;3;2
pub.1125978430;3;2
pub.1125979094;50;18
pub.1125980417;36;27
pub.1125981054;4;3
pub.1125984378;3;2
pub.1125984540;50;18
pub.1125987574;9;8
pub.1125988973;49;2
pub.1125989529;24;18
pub.1125989743;3;2
pub.1125991188;1991;1363
pub.1125992003;3;2
pub.1125992580;1992;1364
pub.1125994988;3;2
pub.1125995716;3;2
pub.1125995821;3;2
pub.1125996580;3;2
pub.1125998020;3;2
pub.1125998485;3;2
pub.1125999359;50;18
pub.1125999909;60;43
pub.1126000974;544;27
pub.1126001425;1993;2
pub.1126001889;3;2
pub.1126001967;56;40
pub.1126003021;15;12
pub.1126005053;1994;1365
pub.1126005881;3;2
pub.1126006184;3;2
pub.1126007462;3;2
pub.1126010748;130;2
pub.1126011650;112;26
pub.1126012998;9;8
pub.1126014341;1214;789
pub.1126014405;74;50
pub.1126015188;3;2
pub.1126015643;3;2
pub.1126015867;74;50
pub.1126016228;0;0
pub.1126016493;3;2
pub.1126016592;3;2
pub.1126019625;3;2
pub.1126020894;3;2
pub.1126023930;20;3
pub.1126024058;22;18
pub.1126024676;65;23
pub.1126024841;3;2
pub.1126024845;56;40
pub.1126024931;3;2
pub.1126025579;64;44
pub.1126032586;3;2
pub.1126047426;3;2
pub.1126047710;3;2
pub.1126047868;26;4
pub.1126048247;3;2
pub.1126048877;3;2
pub.1126049233;49;2
pub.1126049240;18;15
pub.1126050102;3;2
pub.1126050151;3;2
pub.1126050558;3;2
pub.1126051070;3;2
pub.1125957667;4;3
pub.1125957907;112;26
pub.1125958548;36;27
pub.1125959236;50;18
pub.1125960354;3;2
pub.1125965224;50;18
pub.1125968975;3;2
pub.1125968976;3;2
pub.1125969037;3;2
pub.1125971969;49;2
pub.1125973456;175;25
pub.1125973458;1995;2
pub.1125973524;13;4
pub.1125975481;9;8
pub.1125975534;3;2
pub.1125977802;1532;1018
pub.1125978170;130;2
pub.1125978824;3;2
pub.1125981532;9;8
pub.1125982543;3;2
pub.1125982598;0;0
pub.1125982696;3;2
pub.1125984631;3;2
pub.1125988647;152;11
pub.1125992345;22;18
pub.1125995072;47;21
pub.1125997045;3;2
pub.1125997170;44;2
pub.1125998912;84;57
pub.1125999115;3;2
pub.1125999461;3;2
pub.1125999803;22;18
pub.1126000238;3;2
pub.1126003141;63;30
pub.1126003369;3;2
pub.1126003446;1996;1366
pub.1126003845;3;2
pub.1126011826;108;38
pub.1126011889;3;2
pub.1126012241;1997;1367
pub.1126013024;3;2
pub.1126015094;74;50
pub.1126016383;3;2
